"ID_CONVENIO";"CD_PLANO_TRABALHO";"ID_SITUACAO_CONVENIO";"SITUACAO";"NUMERO_PROPOSTA";"NUMERO_PLANO";"NUMERO_CONVENIO";"NUMERO_SIAFI";"CODIGO_ORGAO";"ORGAO_SIGLA";"MUNICIPIO";"CNPJ_PROPONENTE";"RAZAO_SOCIAL_PROPONENTE";"SITUACAO_CAGEC";"DATA_PUBLICACAO";"DATA_INICIO";"DATA_TERMINO";"VALOR_CONCEDENTE";"VALOR_PARLAMENTAR";"ID_STATUS_CONVENIO";"STATUS_CONVENIO";"VALOR_DESPESA_EMPENHADA";"VALOR_DESPESA_PAGA";"TEMPO_ANALISE_TECNICA_CONTINUO";"TEMPO_ANALISEJURIDICA_CONTINUO";"TEMPO_A_ENCAMINHADOR_CONTINUO"
167817;1102334;3;Instrumento Jurídico;"006281/2026";"005086/2026";"1261004856/2026";"9518680";1261;SEE;ITUIUTABA;"18457218000135";MUNICIPIO DE ITUIUTABA;Regular;TIMESTAMP '2026-07-03 00:00:00.000000';TIMESTAMP '2026-07-03 00:00:00.000000';TIMESTAMP '2028-07-01 00:00:00.000000';5000000;0;15;VIGENTE;0;0;"0 DIA(S), 0 HORA(S), 1 MINUTO(S)";"0 DIA(S), 0 HORA(S), 1 MINUTO(S)";"0 DIA(S), 0 HORA(S), 3 MINUTO(S)"
167816;1102333;3;Instrumento Jurídico;"001170/2026";"000978/2026";"1261004829/2026";"9518678";1261;SEE;VICOSA;"18132449000179";MUNICIPIO DE VICOSA;Regular;TIMESTAMP '2026-07-03 00:00:00.000000';TIMESTAMP '2026-07-03 00:00:00.000000';TIMESTAMP '2028-07-01 00:00:00.000000';950000;0;15;VIGENTE;0;0;"0 DIA(S), 0 HORA(S), 4 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 0 HORA(S), 3 MINUTO(S)"
167804;1102329;3;Instrumento Jurídico;"006514/2026";"005091/2026";"1261004853/2026";"9518668";1261;SEE;CANDEIAS;"17888090000100";MUNICIPIO DE CANDEIAS;Irregular;TIMESTAMP '2026-07-03 00:00:00.000000';TIMESTAMP '2026-07-03 00:00:00.000000';TIMESTAMP '2028-07-01 00:00:00.000000';360612.5;0;15;VIGENTE;0;0;"0 DIA(S), 0 HORA(S), 1 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 0 HORA(S), 1 MINUTO(S)"
167805;1102316;3;Instrumento Jurídico;"002367/2026";"002236/2026";"1261004820/2026";"9518658";1261;SEE;CORREGO NOVO;"18334284000118";MUNICIPIO DE CORREGO NOVO;Regular;TIMESTAMP '2026-07-03 00:00:00.000000';TIMESTAMP '2026-07-03 00:00:00.000000';TIMESTAMP '2028-07-01 00:00:00.000000';250000;0;15;VIGENTE;0;0;"0 DIA(S), 0 HORA(S), 1 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 0 HORA(S), 2 MINUTO(S)"
167823;1102337;3;Instrumento Jurídico;"006490/2026";"005073/2026";"1261004860/2026";"9518686";1261;SEE;IPUIUNA;"18179226000167";MUNICIPIO DE IPUIUNA;Regular;TIMESTAMP '2026-07-03 00:00:00.000000';TIMESTAMP '2026-07-03 00:00:00.000000';TIMESTAMP '2028-07-01 00:00:00.000000';360612.5;0;15;VIGENTE;0;0;"0 DIA(S), 0 HORA(S), 1 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 0 HORA(S), 6 MINUTO(S)"
167814;1102332;3;Instrumento Jurídico;"000030/2026";"000040/2026";"1261000035/2026";"9518676";1261;SEE;ITUMIRIM;"18244392000108";MUNICIPIO DE ITUMIRIM;Irregular;TIMESTAMP '2026-07-03 00:00:00.000000';TIMESTAMP '2026-07-03 00:00:00.000000';TIMESTAMP '2028-07-01 00:00:00.000000';324048.01;0;15;VIGENTE;0;0;"0 DIA(S), 0 HORA(S), 2 MINUTO(S)";"0 DIA(S), 0 HORA(S), 2 MINUTO(S)";"0 DIA(S), 6 HORA(S), 46 MINUTO(S)"
167799;1102327;3;Instrumento Jurídico;"006271/2026";"004831/2026";"1261004825/2026";"9518663";1261;SEE;PIRACEMA;"17980392000103";MUNICIPIO DE PIRACEMA;Irregular;TIMESTAMP '2026-07-03 00:00:00.000000';TIMESTAMP '2026-07-03 00:00:00.000000';TIMESTAMP '2028-07-01 00:00:00.000000';200000;0;15;VIGENTE;0;0;"0 DIA(S), 0 HORA(S), 1 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)"
167845;1102356;3;Instrumento Jurídico;"000935/2026";"000612/2026";"1261004872/2026";"9518703";1261;SEE;MARTINS SOARES;"01615420000145";MUNICIPIO DE MARTINS SOARES;Irregular;TIMESTAMP '2026-07-03 00:00:00.000000';TIMESTAMP '2026-07-03 00:00:00.000000';TIMESTAMP '2028-07-01 00:00:00.000000';700000;0;15;VIGENTE;0;0;"0 DIA(S), 8 HORA(S), 43 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 0 HORA(S), 23 MINUTO(S)"
167786;1102156;3;Instrumento Jurídico;"006325/2026";"004893/2026";"1261004801/2026";"9518651";1261;SEE;CIPOTANEA;"18094805000107";MUNICIPIO DE CIPOTANEA;Irregular;TIMESTAMP '2026-07-03 00:00:00.000000';TIMESTAMP '2026-07-03 00:00:00.000000';TIMESTAMP '2028-07-01 00:00:00.000000';300000;0;15;VIGENTE;0;0;"0 DIA(S), 0 HORA(S), 2 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 0 HORA(S), 3 MINUTO(S)"
167842;1102354;3;Instrumento Jurídico;"004912/2026";"002857/2026";"1261003456/2026";"9518700";1261;SEE;CAREACU;"17935388000115";MUNICIPIO DE CAREACU;Irregular;TIMESTAMP '2026-07-03 00:00:00.000000';TIMESTAMP '2026-07-03 00:00:00.000000';TIMESTAMP '2028-07-01 00:00:00.000000';360612.5;0;15;VIGENTE;0;0;"0 DIA(S), 0 HORA(S), 3 MINUTO(S)";"0 DIA(S), 0 HORA(S), 1 MINUTO(S)";"0 DIA(S), 4 HORA(S), 58 MINUTO(S)"
167751;1102127;3;Instrumento Jurídico;"001797/2026";"002200/2026";"1371004844/2026";"9518436";1371;SEMAD;ITUETA;"18413179000174";MUNICIPIO DE ITUETA;Irregular;TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2027-12-23 00:00:00.000000';576150;0;15;VIGENTE;0;0;"4 DIA(S), 7 HORA(S), 13 MINUTO(S)";"0 DIA(S), 0 HORA(S), 1 MINUTO(S)";"0 DIA(S), 0 HORA(S), 32 MINUTO(S)"
167753;1102110;3;Instrumento Jurídico;"001490/2026";"005144/2026";"1301004847/2026";"9518438";1301;SEINFRA;TEOFILO OTONI;"18404780000109";MUNICIPIO DE TEOFILO OTONI;Irregular;TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2028-10-18 00:00:00.000000';2000000;0;15;VIGENTE;0;0;"0 DIA(S), 1 HORA(S), 19 MINUTO(S)";"0 DIA(S), 0 HORA(S), 29 MINUTO(S)";"0 DIA(S), 0 HORA(S), 12 MINUTO(S)"
167730;1102081;3;Instrumento Jurídico;"005346/2026";"004278/2026";"1261004802/2026";"9518392";1261;SEE;DESCOBERTO;"18558098000162";MUNICIPIO DE DESCOBERTO;Irregular;TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2028-06-30 00:00:00.000000';500000;0;15;VIGENTE;0;0;"0 DIA(S), 0 HORA(S), 1 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)"
167740;1102101;3;Instrumento Jurídico;"002134/2026";"001333/2026";"1261004815/2026";"9518401";1261;SEE;CONSELHEIRO PENA;"19769660000160";MUNICIPIO DE CONSELHEIRO PENA;Regular;TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2028-06-30 00:00:00.000000';1000000;0;15;VIGENTE;0;0;"0 DIA(S), 0 HORA(S), 1 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)"
167737;1102083;3;Instrumento Jurídico;"006405/2026";"004969/2026";"1261004790/2026";"9518398";1261;SEE;CONCEICAO DE IPANEMA;"18334300000172";MUNICIPIO DE CONCEICAO DE IPANEMA;Irregular;TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2028-06-30 00:00:00.000000';250000;0;15;VIGENTE;0;0;"0 DIA(S), 0 HORA(S), 3 MINUTO(S)";"0 DIA(S), 0 HORA(S), 3 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)"
167735;1102077;3;Instrumento Jurídico;"001489/2026";"001050/2026";"1261004787/2026";"9518396";1261;SEE;SILVIANOPOLIS;"18675942000135";MUNICIPIO DE SILVIANOPOLIS;Irregular;TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2028-06-30 00:00:00.000000';749831;0;15;VIGENTE;0;0;"0 DIA(S), 0 HORA(S), 12 MINUTO(S)";"0 DIA(S), 16 HORA(S), 44 MINUTO(S)";"0 DIA(S), 0 HORA(S), 22 MINUTO(S)"
167795;1102325;3;Instrumento Jurídico;"006302/2026";"005041/2026";"1261004821/2026";"9518659";1261;SEE;CRISTAIS;"17888082000155";MUNICIPIO DE CRISTAIS;Irregular;TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2028-06-30 00:00:00.000000';250000;0;15;VIGENTE;0;0;"0 DIA(S), 0 HORA(S), 1 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)"
167734;1102076;3;Instrumento Jurídico;"004977/2026";"002843/2026";"1261004789/2026";"9518395";1261;SEE;POCOS DE CALDAS;"18629840000183";MUNICIPIO DE POCOS DE CALDAS;Regular;TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2028-06-30 00:00:00.000000';1000000;0;15;VIGENTE;0;0;"0 DIA(S), 0 HORA(S), 1 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 0 HORA(S), 4 MINUTO(S)"
167755;1102126;3;Instrumento Jurídico;"001766/2026";"004682/2026";"1371004849/2026";"9518428";1371;SEMAD;TIRADENTES;"18557579000153";MUNICIPIO DE TIRADENTES;Irregular;TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2027-09-29 00:00:00.000000';0;1500000;15;VIGENTE;0;1500000;"0 DIA(S), 2 HORA(S), 19 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 0 HORA(S), 1 MINUTO(S)"
167752;1102109;3;Instrumento Jurídico;"006509/2026";"005127/2026";"1231004837/2026";"9518435";1231;SEAPA;MONTES CLAROS;"28078941000167";CONSORCIO DE INFRAESTRUTURA E DESENVOLVIMENTO DE MINAS GERAIS - INFRAMINAS;Irregular;TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2027-07-01 00:00:00.000000';1400000;0;15;VIGENTE;0;0;"0 DIA(S), 0 HORA(S), 2 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 0 HORA(S), 5 MINUTO(S)"
167745;1102079;3;Instrumento Jurídico;"005331/2025";"002833/2025";"1321004846/2026";"9518389";1321;SES;PORTEIRINHA;"18013326000119";MUNICIPIO DE PORTEIRINHA;Regular;TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2027-07-01 00:00:00.000000';5000000;0;15;VIGENTE;0;0;"0 DIA(S), 1 HORA(S), 40 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 0 HORA(S), 14 MINUTO(S)"
167728;1102080;3;Instrumento Jurídico;"001769/2026";"003626/2026";"1261004818/2026";"9518390";1261;SEE;FARIA LEMOS;"18114280000124";MUNICIPIO DE FARIA LEMOS;Irregular;TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2028-06-30 00:00:00.000000';300000;0;15;VIGENTE;0;0;"0 DIA(S), 0 HORA(S), 1 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 0 HORA(S), 4 MINUTO(S)"
167729;1102074;3;Instrumento Jurídico;"001034/2026";"001519/2026";"1261004809/2026";"9518391";1261;SEE;PRADOS;"18557538000167";MUNICIPIO DE PRADOS;Regular;TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2028-06-30 00:00:00.000000';699786.17;0;15;VIGENTE;0;0;"0 DIA(S), 0 HORA(S), 1 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 0 HORA(S), 7 MINUTO(S)"
167731;1102075;3;Instrumento Jurídico;"006274/2026";"004799/2026";"1261004791/2026";"9518393";1261;SEE;VARZELANDIA;"18017467000100";MUNICIPIO DE VARZELANDIA;Irregular;TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2028-06-30 00:00:00.000000';200000;0;15;VIGENTE;0;0;"0 DIA(S), 0 HORA(S), 2 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 8 HORA(S), 52 MINUTO(S)"
167736;1102098;3;Instrumento Jurídico;"005356/2026";"004284/2026";"1261004814/2026";"9518397";1261;SEE;SAO JOSE DA LAPA;"42774281000180";MUNICIPIO DE SAO JOSE DA LAPA;Irregular;TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2028-06-30 00:00:00.000000';250000;0;15;VIGENTE;0;0;"0 DIA(S), 0 HORA(S), 1 MINUTO(S)";"0 DIA(S), 0 HORA(S), 4 MINUTO(S)";"0 DIA(S), 0 HORA(S), 6 MINUTO(S)"
167743;1102103;3;Instrumento Jurídico;"005642/2026";"004119/2026";"1261004778/2026";"9518405";1261;SEE;RAPOSOS;"18312132000114";MUNICIPIO DE RAPOSOS;Irregular;TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2028-06-30 00:00:00.000000';400000;0;15;VIGENTE;0;0;"0 DIA(S), 0 HORA(S), 3 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 0 HORA(S), 12 MINUTO(S)"
167797;1102318;3;Instrumento Jurídico;"006395/2026";"005033/2026";"1261004823/2026";"9518661";1261;SEE;PEDRINOPOLIS;"18140335000170";MUNICIPIO DE PEDRINOPOLIS;Regular;TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2028-06-30 00:00:00.000000';250000;0;15;VIGENTE;0;0;"0 DIA(S), 0 HORA(S), 1 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 0 HORA(S), 10 MINUTO(S)"
167739;1102100;3;Instrumento Jurídico;"001590/2026";"001033/2026";"1261004807/2026";"9518400";1261;SEE;CAMPO BELO;"18659334000137";MUNICIPIO DE CAMPO BELO;Irregular;TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2028-06-30 00:00:00.000000';360612.5;0;15;VIGENTE;0;0;"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 0 HORA(S), 5 MINUTO(S)"
167744;1102082;3;Instrumento Jurídico;"003774/2025";"000313/2026";"1321004845/2026";"9518394";1321;SES;ESPINOSA;"18650952000116";MUNICIPIO DE ESPINOSA;Regular;TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2027-07-01 00:00:00.000000';4000000;0;15;VIGENTE;0;4000000;"0 DIA(S), 1 HORA(S), 28 MINUTO(S)";;"0 DIA(S), 0 HORA(S), 10 MINUTO(S)"
167742;1102102;3;Instrumento Jurídico;"004773/2026";"002728/2026";"1261004784/2026";"9518404";1261;SEE;OURO PRETO;"18295295000136";MUNICIPIO DE OURO PRETO;Irregular;TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2028-06-30 00:00:00.000000';550000;0;15;VIGENTE;0;0;"0 DIA(S), 0 HORA(S), 1 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 0 HORA(S), 15 MINUTO(S)"
167749;1102108;3;Instrumento Jurídico;"003717/2026";"003229/2026";"1231003316/2026";"9518434";1231;SEAPA;ANTONIO DIAS;"16796575000100";MUNICIPIO DE ANTONIO DIAS;Regular;TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2028-06-30 00:00:00.000000';600000;0;15;VIGENTE;0;0;"0 DIA(S), 0 HORA(S), 4 MINUTO(S)";"0 DIA(S), 3 HORA(S), 50 MINUTO(S)";"2 DIA(S), 14 HORA(S), 32 MINUTO(S)"
167738;1102099;3;Instrumento Jurídico;"001166/2026";"000817/2026";"1261004803/2026";"9518399";1261;SEE;SANTANA DO JACARE;"17888116000101";MUNICIPIO DE SANTANA DO JACARE;Irregular;TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2028-06-30 00:00:00.000000';1000000;0;15;VIGENTE;0;0;"0 DIA(S), 0 HORA(S), 1 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)"
167741;1102084;3;Instrumento Jurídico;"001299/2026";"000827/2026";"1261004817/2026";"9518402";1261;SEE;CONCEICAO DO PARA;"18315200000107";MUNICIPIO DE CONCEICAO DO PARA;Regular;TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2028-06-30 00:00:00.000000';250000;0;15;VIGENTE;0;0;"0 DIA(S), 0 HORA(S), 1 MINUTO(S)";"0 DIA(S), 0 HORA(S), 1 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)"
167796;1102317;3;Instrumento Jurídico;"001695/2026";"001286/2026";"1261004822/2026";"9518660";1261;SEE;IBIAI;"16899700000108";MUNICIPIO DE IBIAI;Irregular;TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2026-07-02 00:00:00.000000';TIMESTAMP '2028-06-30 00:00:00.000000';840000;0;15;VIGENTE;0;0;"0 DIA(S), 0 HORA(S), 1 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 0 HORA(S), 1 MINUTO(S)"
167687;1101995;3;Instrumento Jurídico;"000925/2026";"000598/2026";"1261004800/2026";"9518333";1261;SEE;CHAPADA GAUCHA;"01612489000115";MUNICIPIO DE CHAPADA GAUCHA;Irregular;TIMESTAMP '2026-07-01 00:00:00.000000';TIMESTAMP '2026-07-01 00:00:00.000000';TIMESTAMP '2028-06-29 00:00:00.000000';100000;0;15;VIGENTE;0;100000;"0 DIA(S), 0 HORA(S), 1 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)"
167596;1101998;3;Instrumento Jurídico;"000727/2026";"000391/2026";"1261001794/2026";"9518265";1261;SEE;TAPIRA;"18140806000140";MUNICIPIO DE TAPIRA;Irregular;TIMESTAMP '2026-07-01 00:00:00.000000';TIMESTAMP '2026-07-01 00:00:00.000000';TIMESTAMP '2028-06-29 00:00:00.000000';200000;0;15;VIGENTE;0;200000;"0 DIA(S), 0 HORA(S), 2 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 7 HORA(S), 18 MINUTO(S)"
167706;1102047;3;Instrumento Jurídico;"000119/2026";"000446/2026";"1321004834/2026";"9518351";1321;SES;SETE LAGOAS;"24993560000152";IRMANDADE DE NOSSA SENHORA DAS GRACAS;Regular;TIMESTAMP '2026-07-01 00:00:00.000000';TIMESTAMP '2026-07-01 00:00:00.000000';TIMESTAMP '2027-06-30 00:00:00.000000';2244753.66;0;15;VIGENTE;0;2244753.66;"5 DIA(S), 7 HORA(S), 49 MINUTO(S)";;"0 DIA(S), 0 HORA(S), 3 MINUTO(S)"
167593;1101976;3;Instrumento Jurídico;"006286/2026";"004869/2026";"1261004304/2026";"9518262";1261;SEE;BARAO DE MONTE ALTO;"17947649000117";MUNICIPIO DE BARAO DO MONTE ALTO;Regular;TIMESTAMP '2026-07-01 00:00:00.000000';TIMESTAMP '2026-07-01 00:00:00.000000';TIMESTAMP '2028-06-29 00:00:00.000000';300000;0;15;VIGENTE;0;300000;"0 DIA(S), 0 HORA(S), 3 MINUTO(S)";"0 DIA(S), 0 HORA(S), 1 MINUTO(S)";"0 DIA(S), 0 HORA(S), 25 MINUTO(S)"
167704;1102046;3;Instrumento Jurídico;"006231/2026";"005143/2026";"1301004843/2026";"9518349";1301;SEINFRA;ARACUAI;"17963083000117";MUNICIPIO DE ARACUAI;Irregular;TIMESTAMP '2026-07-01 00:00:00.000000';TIMESTAMP '2026-07-01 00:00:00.000000';TIMESTAMP '2027-09-23 00:00:00.000000';0;500000;15;VIGENTE;0;500000;"0 DIA(S), 0 HORA(S), 43 MINUTO(S)";;
167683;1102041;3;Instrumento Jurídico;"001417/2026";"005141/2026";"1301004842/2026";"9518329";1301;SEINFRA;ITABIRINHA;"17125444000156";MUNICIPIO DE ITABIRINHA;Irregular;TIMESTAMP '2026-07-01 00:00:00.000000';TIMESTAMP '2026-07-01 00:00:00.000000';TIMESTAMP '2028-10-17 00:00:00.000000';1500000;0;15;VIGENTE;0;1500000;"0 DIA(S), 0 HORA(S), 23 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)"
167629;1102023;3;Instrumento Jurídico;"004363/2026";"003561/2026";"1481004747/2026";"9518296";1481;SEDESE;PASSA TEMPO;"18039503000136";MUNICIPIO DE PASSA TEMPO;Irregular;TIMESTAMP '2026-07-01 00:00:00.000000';TIMESTAMP '2026-07-01 00:00:00.000000';TIMESTAMP '2028-06-19 00:00:00.000000';250000;0;15;VIGENTE;0;250000;"8 DIA(S), 22 HORA(S), 39 MINUTO(S)";;"0 DIA(S), 0 HORA(S), 21 MINUTO(S)"
167582;1101969;3;Instrumento Jurídico;"000959/2026";"000553/2026";"1261004011/2026";"9518252";1261;SEE;ITURAMA;"18457242000174";MUNICIPIO DE ITURAMA;Irregular;TIMESTAMP '2026-07-01 00:00:00.000000';TIMESTAMP '2026-07-01 00:00:00.000000';TIMESTAMP '2028-06-29 00:00:00.000000';1031585.7;0;15;VIGENTE;0;181585.7;"0 DIA(S), 0 HORA(S), 3 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"1 DIA(S), 2 HORA(S), 50 MINUTO(S)"
167591;1101978;3;Instrumento Jurídico;"000138/2026";"000072/2026";"1261004115/2026";"9518260";1261;SEE;LADAINHA;"18404863000190";MUNICIPIO DE LADAINHA;Irregular;TIMESTAMP '2026-07-01 00:00:00.000000';TIMESTAMP '2026-07-01 00:00:00.000000';TIMESTAMP '2028-06-29 00:00:00.000000';801000;0;15;VIGENTE;0;801000;"0 DIA(S), 0 HORA(S), 1 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 17 HORA(S), 24 MINUTO(S)"
167625;1102020;3;Instrumento Jurídico;"005713/2026";"003919/2026";"1481004734/2026";"9518293";1481;SEDESE;LAGOA GRANDE;"23097454000128";MUNICIPIO DE LAGOA GRANDE;Irregular;TIMESTAMP '2026-07-01 00:00:00.000000';TIMESTAMP '2026-07-01 00:00:00.000000';TIMESTAMP '2027-12-27 00:00:00.000000';180000;0;15;VIGENTE;0;0;"7 DIA(S), 21 HORA(S), 50 MINUTO(S)";;"0 DIA(S), 1 HORA(S), 12 MINUTO(S)"
167607;1101982;3;Instrumento Jurídico;"006314/2026";"004948/2026";"1261004625/2026";"9518276";1261;SEE;SAO JOSE DA LAPA;"42774281000180";MUNICIPIO DE SAO JOSE DA LAPA;Irregular;TIMESTAMP '2026-07-01 00:00:00.000000';TIMESTAMP '2026-07-01 00:00:00.000000';TIMESTAMP '2028-06-29 00:00:00.000000';592501.44;0;15;VIGENTE;0;592501.44;"0 DIA(S), 0 HORA(S), 5 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 7 HORA(S), 39 MINUTO(S)"
167600;1102001;3;Instrumento Jurídico;"000460/2026";"000835/2026";"1261002248/2026";"9518269";1261;SEE;PAINEIRAS;"18296673000104";MUNICIPIO DE PAINEIRAS;Regular;TIMESTAMP '2026-07-01 00:00:00.000000';TIMESTAMP '2026-07-01 00:00:00.000000';TIMESTAMP '2028-06-29 00:00:00.000000';1081837.5;0;15;VIGENTE;0;1081837.5;"0 DIA(S), 0 HORA(S), 4 MINUTO(S)";"0 DIA(S), 0 HORA(S), 3 MINUTO(S)";"0 DIA(S), 14 HORA(S), 39 MINUTO(S)"
167644;1102032;3;Instrumento Jurídico;"006293/2026";"004810/2026";"1481004771/2026";"9518307";1481;SEDESE;RIBEIRAO DAS NEVES;"18314609000109";MUNICIPIO DE RIBEIRAO DAS NEVES;Irregular;TIMESTAMP '2026-07-01 00:00:00.000000';TIMESTAMP '2026-07-01 00:00:00.000000';TIMESTAMP '2027-06-30 00:00:00.000000';400000;0;15;VIGENTE;0;0;"1 DIA(S), 19 HORA(S), 28 MINUTO(S)";;"0 DIA(S), 0 HORA(S), 56 MINUTO(S)"
167636;1101986;3;Instrumento Jurídico;"000832/2024";"001019/2024";"1321004805/2026";"9518301";1321;SES;PONTE NOVA;"23798846000114";IRMANDADE DO HOSPITAL DE NOSSA SENHORA DAS DORES;Irregular;TIMESTAMP '2026-07-01 00:00:00.000000';TIMESTAMP '2026-07-01 00:00:00.000000';TIMESTAMP '2027-06-30 00:00:00.000000';5000000;0;15;VIGENTE;0;5000000;"0 DIA(S), 7 HORA(S), 12 MINUTO(S)";;"0 DIA(S), 0 HORA(S), 1 MINUTO(S)"
