contratoconvenio_saida;numero_empenho;data_registro_doc_empenho;razao_social_credor;cnpj_cpf_credor_formatado;unidade_orcamentaria_sigla;unidade_orcamentaria_codigo;unidade_orcamentaria_nome;elemento_despesa_codigo;elemento_despesa_descricao;item_despesa_codigo;item_despesa_descricao;fonte_recurso_codigo;fonte_recurso_descricao;valor_despesa_liquidada;valor_pago_processado;valor_pago_nao_processado
9405818;500;2023-12-28 00:00:00;PM BONFINOPOLIS DE MINAS;18.125.138/0001-82;SEAPA;1231;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;330000,0;0,0
9405820;328;2023-12-19 00:00:00;PM MONJOLOS;17.754.169/0001-30;SEDE;1221;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;41;CONTRIBUICOES;1;CONTRIBUICOES;32;EXPLORACAO DE RECURSOS MINERAIS;0,0;916818,0;0,0
9405822;323;2023-12-15 00:00:00;PM PADRE PARAISO;18.404.764/0001-08;SEDE;1221;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;41;CONTRIBUICOES;1;CONTRIBUICOES;32;EXPLORACAO DE RECURSOS MINERAIS;0,0;869823,0;0,0
9405822;344;2023-12-28 00:00:00;PM PADRE PARAISO;18.404.764/0001-08;SEDE;1221;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;41;CONTRIBUICOES;1;CONTRIBUICOES;32;EXPLORACAO DE RECURSOS MINERAIS;0,0;0,0;0,0
9405878;2036;2023-12-26 00:00:00;PM PIRAPORA;23.539.463/0001-21;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;1500000,0;0,0
9405892;264;2023-12-20 00:00:00;APAE LAGOA DOURADA;04.448.905/0001-80;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;90000,0;0,0
9406135;477;2023-12-27 00:00:00;PM RIO PARANAIBA;18.602.045/0001-00;SEAPA;1231;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;330000,0;0,0
9406147;458;2023-12-27 00:00:00;PM NOVA BELEM;01.613.169/0001-80;SEAPA;1231;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;41;CONTRIBUICOES;1;CONTRIBUICOES;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO;0,0;1200000,0;0,0
9406150;486;2023-12-27 00:00:00;PM GUARDA-MOR;18.277.947/0001-00;SEAPA;1231;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;0,0;67307,5;0,0
9406163;889;2023-12-27 00:00:00;PM BELO HORIZONTE;18.715.383/0001-40;SECULT;1271;SECRETARIA DE ESTADO DE CULTURA E TURISMO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;0,0;420000,0;0,0
9406262;466;2023-12-27 00:00:00;PM SAO JOSE DA SAFIRA;18.409.235/0001-05;SEAPA;1231;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;41;CONTRIBUICOES;1;CONTRIBUICOES;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO;0,0;1200000,0;0,0
9406268;2602;2023-12-21 00:00:00;PM IBIA;18.584.961/0001-56;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;84192,71;0,0;84192,71
9406269;775;2023-12-21 00:00:00;PM MARILAC;18.409.193/0001-02;SEINFRA;1301;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;32;EXPLORACAO DE RECURSOS MINERAIS;0,0;650000,0;0,0
9406276;776;2023-12-21 00:00:00;PM MARILAC;18.409.193/0001-02;SEINFRA;1301;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;0,0;1560767,7;0,0
9406289;773;2023-12-21 00:00:00;PM ITURAMA;18.457.242/0001-74;SEINFRA;1301;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;32;EXPLORACAO DE RECURSOS MINERAIS;0,0;200000,0;0,0
9406321;131;2023-12-26 00:00:00;PM SAO JOSE DA BARRA;01.616.458/0001-32;FEC;4491;FUNDO ESTADUAL DE CULTURA;41;CONTRIBUICOES;1;CONTRIBUICOES;59;OUTROS RECURSOS VINCULADOS;0,0;12715,0;0,0
9406321;132;2023-12-26 00:00:00;PM SAO JOSE DA BARRA;01.616.458/0001-32;FEC;4491;FUNDO ESTADUAL DE CULTURA;41;CONTRIBUICOES;1;CONTRIBUICOES;59;OUTROS RECURSOS VINCULADOS;0,0;37285,0;0,0
9406421;330;2023-12-22 00:00:00;PM CATUGI;26.218.636/0001-06;SEDE;1221;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;41;CONTRIBUICOES;1;CONTRIBUICOES;32;EXPLORACAO DE RECURSOS MINERAIS;0,0;694375,2;0,0
9406421;342;2023-12-28 00:00:00;PM CATUGI;26.218.636/0001-06;SEDE;1221;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;41;CONTRIBUICOES;1;CONTRIBUICOES;32;EXPLORACAO DE RECURSOS MINERAIS;0,0;0,0;0,0
9406422;331;2023-12-22 00:00:00;PM CAMPOS GERAIS;18.245.175/0001-24;SEDE;1221;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;41;CONTRIBUICOES;1;CONTRIBUICOES;32;EXPLORACAO DE RECURSOS MINERAIS;0,0;512703,79;0,0
9406422;340;2023-12-28 00:00:00;PM CAMPOS GERAIS;18.245.175/0001-24;SEDE;1221;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;41;CONTRIBUICOES;1;CONTRIBUICOES;32;EXPLORACAO DE RECURSOS MINERAIS;0,0;0,0;0,0
9406494;502;2023-12-28 00:00:00;PM ITAPAGIPE;21.226.840/0001-47;SEAPA;1231;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;293196,58;0,0
9406496;503;2023-12-28 00:00:00;PM AIMORES;18.348.094/0001-50;SEAPA;1231;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;260000,0;0,0
9406503;781;2023-12-22 00:00:00;PM PORTEIRINHA;18.013.326/0001-19;SEINFRA;1301;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;32;EXPLORACAO DE RECURSOS MINERAIS;0,0;1000000,0;0,0
9406526;271;2023-12-22 00:00:00;PM POTE;18.404.970/0001-18;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;41;CONTRIBUICOES;1;CONTRIBUICOES;38;TRANSFERENCIAS DA UNIAO VINCULADOS AO ESPORTE;0,0;229369,38;0,0
9406543;783;2023-12-22 00:00:00;PM SANTO ANTONIO DO AMPARO;18.244.335/0001-10;SEINFRA;1301;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;0,0;250000,0;0,0
9406869;320;2023-12-22 00:00:00;PM RIO PARANAIBA;18.602.045/0001-00;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;0,0;500000,0;0,0
9406892;917;2023-12-29 00:00:00;ASSOCIACAO DE INTEGRACAO REGIONAL DO CIRCUITO TUR. DAS AGUAS;05.400.720/0001-68;SECULT;1271;SECRETARIA DE ESTADO DE CULTURA E TURISMO;41;CONTRIBUICOES;1;CONTRIBUICOES;95;RECURSOS RECEBIDOS POR DANOS ADVINDOS DE DESASTRES SOCIOAMBIENTAIS;0,0;87542,0;0,0
9406892;918;2023-12-29 00:00:00;ASSOCIACAO DE INTEGRACAO REGIONAL DO CIRCUITO TUR. DAS AGUAS;05.400.720/0001-68;SECULT;1271;SECRETARIA DE ESTADO DE CULTURA E TURISMO;42;AUXILIOS;1;AUXILIOS;95;RECURSOS RECEBIDOS POR DANOS ADVINDOS DE DESASTRES SOCIOAMBIENTAIS;0,0;51458,0;0,0
9406894;2609;2023-12-26 00:00:00;PM CARMOPOLIS DE MINAS;18.312.983/0001-67;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;700000,0;0,0;700000,0
9406897;2611;2023-12-26 00:00:00;PM SANTA MARGARIDA;18.385.112/0001-73;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;350000,0;0,0;350000,0
9406898;2612;2023-12-26 00:00:00;PM CRUCILANDIA;18.313.007/0001-29;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;500000,0;0,0;500000,0
9406900;476;2023-12-27 00:00:00;PM ITACARAMBI;18.283.101/0001-82;SEAPA;1231;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;660000,0;0,0
9406904;505;2023-12-28 00:00:00;PM SAO DOMINGOS DO PRATA;18.401.018/0001-60;SEAPA;1231;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;210000,0;0,0
9406909;478;2023-12-27 00:00:00;PM NATALANDIA;01.593.752/0001-76;SEAPA;1231;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;116317,08;0,0
9406911;480;2023-12-27 00:00:00;PM PARACATU;18.278.051/0001-45;SEAPA;1231;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;454754,83;0,0
9406912;483;2023-12-27 00:00:00;PM POCO FUNDO;18.242.792/0001-76;SEAPA;1231;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;550000,0;0,0
9406914;479;2023-12-27 00:00:00;PM URUCUIA;25.223.850/0001-80;SEAPA;1231;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;260000,0;0,0
9406917;481;2023-12-27 00:00:00;PM PEDRINOPOLIS;18.140.335/0001-70;SEAPA;1231;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;330000,0;0,0
9406920;482;2023-12-27 00:00:00;PM CRUCILANDIA;18.313.007/0001-29;SEAPA;1231;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;1500000,0;0,0
9406924;504;2023-12-28 00:00:00;PM ITAU DE MINAS;23.767.031/0001-78;SEAPA;1231;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;198511,67;0,0
9406932;489;2023-12-23 00:00:00;PM PERDIGAO;18.301.051/0001-19;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;60;RECURSOS DIRETAMENTE ARRECADADOS;0,0;198000,0;0,0
9406935;325;2023-12-23 00:00:00;LAR NOSSA SENHORA DAS GRACAS;21.383.930/0001-41;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;88623,86;0,0
9406939;336;2023-12-23 00:00:00;ISJB CENTRO SALESIANO DO MENOR;33.583.592/0046-72;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;95843,18;0,0
9406944;273;2023-12-23 00:00:00;PM VEREDINHA;01.614.685/0001-29;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;41;CONTRIBUICOES;1;CONTRIBUICOES;38;TRANSFERENCIAS DA UNIAO VINCULADOS AO ESPORTE;0,0;229369,38;0,0
9406982;1107;2023-12-27 00:00:00;PM SETE LAGOAS;24.996.969/0001-22;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;299899,97;0,0
9406985;1121;2023-12-27 00:00:00;PM SANTANA DO RIACHO;18.715.458/0001-92;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;2745622,7;0,0
9406989;1108;2023-12-27 00:00:00;PM DIOGO DE VASCONCELOS;18.295.311/0001-90;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;250000,0;0,0
9406990;1109;2023-12-27 00:00:00;PM SETE LAGOAS;24.996.969/0001-22;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;499655,61;0,0
9406991;790;2023-12-26 00:00:00;PM CHACARA;18.338.137/0001-16;SEINFRA;1301;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;32;EXPLORACAO DE RECURSOS MINERAIS;0,0;0,0;0,0
9407002;2667;2023-12-26 00:00:00;PM BIQUINHAS;18.296.640/0001-56;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;176361,49;0,0;176361,49
9407004;2647;2023-12-26 00:00:00;PM MATIAS CARDOSO;25.209.115/0001-11;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;200000,0;0,0;200000,0
9407008;2630;2023-12-26 00:00:00;PM CARMOPOLIS DE MINAS;18.312.983/0001-67;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;300000,0;0,0;300000,0
9407009;2631;2023-12-26 00:00:00;PM CANDEIAS;17.888.090/0001-00;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;666666,67;0,0;666666,67
9407012;2634;2023-12-26 00:00:00;PM CALDAS;18.625.129/0001-50;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;270210,51;0,0;270210,51
9407021;2658;2023-12-26 00:00:00;PM CARMOPOLIS DE MINAS;18.312.983/0001-67;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;131648,45;0,0;131648,45
9407031;2661;2023-12-26 00:00:00;PM SIMONESIA;18.385.120/0001-10;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;500000,0;0,0;500000,0
9407032;1110;2023-12-27 00:00:00;PM SANTA CRUZ DE MINAS;01.615.371/0001-40;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;200000,0;0,0
9407035;1123;2023-12-27 00:00:00;PM SILVIANOPOLIS;18.675.942/0001-35;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;745000,0;0,0
9407036;2662;2023-12-26 00:00:00;PM JOSENOPOLIS;01.612.503/0001-80;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;453912,4;0,0;453912,4
9407038;2640;2023-12-26 00:00:00;PM CORREGO FUNDO;01.614.862/0001-77;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;425000,0;0,0;425000,0
9407041;1112;2023-12-27 00:00:00;PM POCOS DE CALDAS;18.629.840/0001-83;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;200000,0;0,0
9407047;2643;2023-12-26 00:00:00;PM SABINOPOLIS;18.307.454/0001-75;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;88623,86;0,0;88623,86
9407055;1130;2023-12-27 00:00:00;PM IPANEMA;18.334.292/0001-64;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;854000,0;0,0
9407072;1137;2023-12-27 00:00:00;PM SAO JOAQUIM DE BICAS;01.612.516/0001-50;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;1281000,0;0,0
9407390;336;2023-12-27 00:00:00;PM CARANDAI;18.094.797/0001-07;SEDE;1221;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;41;CONTRIBUICOES;1;CONTRIBUICOES;32;EXPLORACAO DE RECURSOS MINERAIS;0,0;297505,0;0,0
9407443;901;2023-12-27 00:00:00;FUNDACAO DE APOIO AO DESENVOLVIMENTO DO ENSINO SUPERIOR DO NORTE DE MI;01.440.615/0001-00;SECULT;1271;SECRETARIA DE ESTADO DE CULTURA E TURISMO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;81500,0;0,0
9407443;903;2023-12-27 00:00:00;FUNDACAO DE APOIO AO DESENVOLVIMENTO DO ENSINO SUPERIOR DO NORTE DE MI;01.440.615/0001-00;SECULT;1271;SECRETARIA DE ESTADO DE CULTURA E TURISMO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;8500,0;0,0
9407445;899;2023-12-27 00:00:00;CENTRO NACIONAL DE AFRICANIDADE E RESISTENCIA AFRO BRASILEIRO;23.830.941/0001-58;SECULT;1271;SECRETARIA DE ESTADO DE CULTURA E TURISMO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;500000,0;0,0
9407446;798;2023-12-27 00:00:00;PM SAO JOSE DO DIVINO;18.404.988/0001-10;SEINFRA;1301;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;32;EXPLORACAO DE RECURSOS MINERAIS;0,0;1500000,0;0,0
9407447;893;2023-12-27 00:00:00;ACPC - ASSOCIACAO DOS CICLISTAS DE POCOS DE CALDAS;34.508.638/0001-50;SECULT;1271;SECRETARIA DE ESTADO DE CULTURA E TURISMO;41;CONTRIBUICOES;1;CONTRIBUICOES;95;RECURSOS RECEBIDOS POR DANOS ADVINDOS DE DESASTRES SOCIOAMBIENTAIS;0,0;99651,27;0,0
9407448;2688;2023-12-27 00:00:00;PM PRATA;18.260.505/0001-50;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;0,0;1000000,0;0,0
9407449;894;2023-12-27 00:00:00;CENTRO NACIONAL DE AFRICANIDADE E RESISTENCIA AFRO BRASILEIRO;23.830.941/0001-58;SECULT;1271;SECRETARIA DE ESTADO DE CULTURA E TURISMO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;50000,0;0,0
9407449;895;2023-12-27 00:00:00;CENTRO NACIONAL DE AFRICANIDADE E RESISTENCIA AFRO BRASILEIRO;23.830.941/0001-58;SECULT;1271;SECRETARIA DE ESTADO DE CULTURA E TURISMO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;50000,0;0,0
9407450;795;2023-12-27 00:00:00;PM CONGONHAL;18.675.967/0001-39;SEINFRA;1301;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;32;EXPLORACAO DE RECURSOS MINERAIS;0,0;740000,0;0,0
9407451;475;2023-12-27 00:00:00;PM FAMA;18.243.253/0001-51;SEAPA;1231;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;549883,87;0,0
9407453;473;2023-12-27 00:00:00;PM VARZELANDIA;18.017.467/0001-00;SEAPA;1231;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;330000,0;0,0
9407454;904;2023-12-27 00:00:00;INSTITUTO PEDRA VIVA;08.878.503/0001-76;SECULT;1271;SECRETARIA DE ESTADO DE CULTURA E TURISMO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;88810,0;0,0
9407456;2677;2023-12-27 00:00:00;PM RESENDE COSTA;17.749.912/0001-63;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;88123,86;0,0;88123,86
9407457;878;2023-12-26 00:00:00;CENTRO ILE ASE ALAKETU EBA IFE ORUM AYE;23.103.484/0001-08;SECULT;1271;SECRETARIA DE ESTADO DE CULTURA E TURISMO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;72000,0;0,0
9407457;879;2023-12-26 00:00:00;CENTRO ILE ASE ALAKETU EBA IFE ORUM AYE;23.103.484/0001-08;SECULT;1271;SECRETARIA DE ESTADO DE CULTURA E TURISMO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;48000,0;0,0
9407459;464;2023-12-27 00:00:00;PM SERRA DOS AIMORES;18.398.966/0001-94;SEAPA;1231;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;41;CONTRIBUICOES;1;CONTRIBUICOES;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO;0,0;547623,35;0,0
9407460;2680;2023-12-27 00:00:00;PM CIPOTANEA;18.094.805/0001-07;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;131648,45;0,0;131648,45
9407461;6551;2023-12-27 00:00:00;FUNDACAO CRISTIANO VARELLA;00.961.315/0001-03;FES;4291;FUNDO ESTADUAL DE SAUDE;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;6163960,24;0,0
